generation, best seeker, average seeker, best avoider, average avoider
910, 3532, 2572.5625, 4521.629854502794, 718.2991061283251
911, 3339, 2585.25, 4455.278986165575, 980.8791223571444
912, 3785, 2767.6875, 3864.042994390637, 701.219418776006
913, 3351, 2632.1875, 5277.886093813811, 802.9981950451427
914, 3581, 2973.25, 3709.909394374113, 532.0862044453685
915, 3279, 2604.0625, 4287.784670652087, 730.2448150144273
916, 3570, 2704.375, 3778.8217400750827, 787.6235088985197
917, 3663, 2757.6875, 3919.235252845018, 716.9477442288916
918, 3555, 2808.5625, 4193.969429853693, 679.2197783902177
919, 3620, 2925.125, 4138.110424595909, 554.3297378909803
920, 3682, 2673.5625, 4217.02151942162, 778.4013007474243
921, 3585, 2642.25, 4495.07471676973, 832.98363640994
922, 3734, 2783.4375, 4068.72790396865, 579.7136015179324
923, 3704, 2703.5, 4086.5779309823565, 753.7721839534656
924, 3722, 2848.5625, 4197.540909344183, 643.795632734836
925, 3668, 2747.1875, 4126.955578639794, 670.2329073570643
926, 3605, 2769.4375, 4445.786302014098, 690.063913146139
927, 3651, 2596.6875, 4480.995269324112, 705.0523514996556
928, 3840, 2930.125, 4477.843105401729, 717.2767762973219
929, 3712, 2711.4375, 4862.278362522137, 759.4877682073657
930, 3781, 2775.625, 5056.976933848258, 807.7020551624332
931, 3637, 2825.25, 5358.1125997673535, 698.0674877318842
932, 3335, 2517.5, 4305.483000356782, 895.0111580813124
933, 3330, 2582.4375, 3959.266585602414, 712.6037589865382
934, 3620, 2958.125, 4310.864058383289, 606.8989360589625
935, 3667, 2694.875, 5257.714045552305, 742.3658210112535
936, 3630, 2711.3125, 4378.65195897128, 774.2771898705311
937, 3647, 2672.4375, 4150.609591599058, 753.4516193810191
938, 3310, 2480.125, 4197.565174889303, 868.1396953528401
939, 3738, 2481.75, 4030.675251268372, 892.871549821873
940, 3792, 2660.8125, 4451.326562385338, 741.6404371356123
941, 3625, 2750.75, 4289.318072728178, 696.589131327185
942, 3887, 2945.9375, 4117.552456201805, 530.010239468902
943, 3575, 2591.25, 4941.3198665627115, 882.0569774306471
944, 3654, 2749.625, 4601.06266913264, 652.9842176203994
945, 3410, 2633.125, 4082.435624367634, 746.9374913728534
946, 3707, 2829.125, 4695.041382990679, 765.460609996632
947, 3282, 2526.1875, 4225.150619105198, 885.7756967710633
948, 3757, 2751.3125, 4851.511875582998, 835.1435448699394
949, 3700, 2867.125, 4144.12415638942, 776.4020747798342
950, 3623, 2809.0, 4699.602801944359, 693.5116434747316
951, 3547, 2728.0625, 4469.52816221635, 737.2051100371485
952, 3836, 2833.375, 4474.494417299635, 637.2458932184184
953, 3456, 2725.375, 4169.090386622553, 752.3449140608485
954, 3330, 2508.5, 4700.063735972809, 971.8410509297887
955, 3357, 2791.5, 4695.585685682328, 675.9416462590372
956, 3488, 2600.8125, 4304.481496945793, 842.5047555130074
957, 3692, 2795.4375, 4234.451804627427, 701.0042516624995
958, 3637, 2834.3125, 4239.395841548062, 711.9778002155058
959, 3757, 2747.5625, 4777.200511947216, 837.0394713939834
960, 3130, 2525.875, 4448.330450552983, 971.0633963836739
961, 3671, 2749.4375, 5585.817616242987, 918.2354580322925
962, 3642, 2882.625, 4167.184445133674, 662.9339042202092
963, 3400, 2612.0, 5033.189768733131, 972.4216630167009
964, 3692, 3014.9375, 3991.0009417552583, 526.0531644966288
965, 3743, 2767.875, 4408.072268754077, 692.326392264681
966, 3481, 2588.4375, 4932.514121526886, 876.1925139370417
967, 3492, 2710.5, 5176.598318978582, 774.9380852183449
968, 3710, 2693.0625, 4230.912942295761, 660.3879071978197
969, 3736, 2868.8125, 5093.322115008612, 574.3399985603356
970, 3582, 2824.1875, 4464.0399636626835, 630.2953124984006
971, 3667, 2756.3125, 4302.140079230014, 599.6166437570362
972, 3568, 2521.375, 4997.243729451946, 834.650387557663
973, 3860, 2871.625, 5088.559688937363, 809.0925081331483
974, 3657, 2673.0625, 4250.549652606582, 641.0535171633288
975, 3753, 2775.8125, 3906.466163120232, 663.1381712558078
976, 3686, 2967.75, 4384.957951668095, 570.4747922311687
977, 3651, 2729.8125, 4844.61996576478, 874.5851427446205
978, 3076, 2580.875, 4630.545382612891, 892.9976191737488
979, 3492, 2831.1875, 4612.27652813766, 642.0124231601253
980, 3685, 2831.375, 4152.6190553500455, 669.546263013089
981, 3833, 2837.9375, 5640.822494796188, 808.1911717573477
982, 3251, 2699.625, 4487.091542076232, 824.5046178515458
983, 3816, 2668.0, 4599.607427794201, 807.7868722308781
984, 3442, 2746.4375, 4434.3524293709215, 593.5047776794246
985, 3676, 2800.1875, 4328.402319433953, 777.5317532245347
986, 3671, 2612.9375, 4952.334297799712, 882.9652529854058
987, 3744, 2739.6875, 4459.714015582913, 719.079921531917
988, 3778, 2815.8125, 4231.280593189809, 697.1737663172416
