generation, best seeker, average seeker, best avoider, average avoider
368, 3771, 2976.75, 6598, 600.265625
369, 3639, 2794.0, 6869, 1066.90625
370, 3726, 2695.0625, 6232, 1015.625
371, 3809, 2931.6875, 6805, 748.640625
372, 3768, 3336.0625, 6487, 385.09375
373, 3657, 2613.1875, 6629, 1235.78125
374, 3826, 2831.125, 6819, 855.765625
375, 3725, 3065.5, 6810, 525.59375
376, 3812, 2782.375, 6745, 1047.8125
377, 3717, 2707.625, 6926, 1312.921875
378, 3725, 2973.125, 6871, 849.5
379, 3835, 3135.3125, 6307, 450.359375
380, 3835, 2923.375, 6837, 834.3125
381, 3832, 2698.875, 6925, 1227.734375
382, 3776, 2822.3125, 6869, 1078.25
383, 3800, 2806.625, 6743, 1193.578125
384, 3698, 2827.8125, 6568, 845.3125
385, 3392, 2641.875, 6954, 1334.296875
386, 3820, 3131.125, 6799, 634.734375
387, 3852, 2755.75, 6784, 911.5625
388, 3838, 3030.0625, 6799, 903.6875
389, 3744, 2818.0, 6899, 1058.546875
390, 3523, 2904.875, 6865, 1057.59375
391, 3673, 2836.875, 6601, 906.359375
392, 3742, 2949.875, 6682, 815.609375
393, 3811, 2870.375, 6690, 1162.453125
394, 3801, 2763.125, 6720, 1164.953125
395, 3760, 2826.1875, 6789, 828.828125
396, 3743, 3175.6875, 5593, 352.25
397, 3780, 2990.0625, 6489, 717.78125
398, 3854, 3152.4375, 6644, 497.953125
399, 3700, 2995.8125, 6427, 711.4375
400, 3848, 2922.6875, 6778, 1060.125
401, 3861, 2787.0, 6820, 820.03125
402, 3792, 2969.25, 6707, 817.625
403, 3782, 3136.0, 6358, 542.6875
404, 3730, 3067.625, 6686, 489.828125
405, 3805, 3014.1875, 6807, 891.34375
406, 3797, 2927.8125, 6653, 968.125
407, 3865, 2752.75, 6755, 1148.515625
408, 3755, 2838.9375, 6833, 991.015625
409, 3891, 3054.3125, 6529, 781.828125
410, 3758, 3057.375, 6624, 587.25
411, 3632, 2873.1875, 6686, 837.453125
412, 3583, 3047.6875, 6901, 699.75
413, 3768, 2768.125, 6756, 1052.375
414, 3555, 2729.5, 6850, 862.78125
415, 3469, 2719.6875, 6638, 1128.421875
416, 3848, 2839.5625, 6801, 818.09375
417, 3828, 2980.75, 6691, 824.8125
418, 3696, 2820.0625, 6656, 1012.4375
419, 3608, 2766.0, 6622, 788.125
420, 3884, 2764.5, 6849, 1042.5625
421, 3706, 2860.0625, 6821, 969.90625
422, 3714, 2996.5625, 6258, 740.03125
423, 3629, 2729.625, 6825, 1144.09375
424, 3754, 2858.9375, 6711, 850.625
425, 3718, 2783.25, 6829, 968.578125
426, 3783, 2964.375, 6779, 692.28125
427, 3857, 2966.4375, 6757, 881.328125
428, 3838, 3128.9375, 6559, 669.390625
429, 3566, 2737.9375, 6869, 1334.140625
430, 3751, 2833.5625, 6839, 841.59375
431, 3655, 2912.4375, 6853, 785.4375
432, 3815, 2769.6875, 6792, 1029.578125
433, 3663, 2854.4375, 6765, 889.5
434, 3789, 3070.6875, 6856, 877.40625
435, 3783, 2785.6875, 6911, 1199.9375
436, 3739, 2843.8125, 6626, 1055.5
437, 3748, 2840.375, 6548, 807.84375
438, 3872, 3118.5625, 6901, 716.640625
439, 3789, 2711.75, 6864, 1009.296875
440, 3612, 2712.0, 6814, 865.546875
441, 3619, 2702.875, 6831, 946.5625
442, 3842, 3018.3125, 6653, 654.34375
443, 3773, 2749.625, 6714, 1307.90625
444, 3699, 3089.5, 6740, 784.671875
445, 3385, 2700.9375, 6731, 1196.21875
446, 3759, 2836.8125, 6735, 1016.21875
447, 3762, 2733.6875, 6895, 1315.578125
448, 3803, 3050.0625, 6478, 817.078125
449, 3678, 2831.4375, 6757, 967.0
450, 3660, 2831.6875, 6915, 899.40625
451, 3718, 3059.625, 6863, 811.21875
452, 3735, 2971.625, 6402, 616.359375
453, 3722, 2980.0, 6831, 813.546875
454, 3803, 3093.125, 6404, 504.90625
455, 3368, 2739.5625, 6694, 1271.625
456, 3631, 3003.3125, 6767, 779.90625
457, 3602, 2944.5, 6654, 915.0625
458, 3841, 2953.8125, 6652, 681.171875
459, 3693, 2837.75, 6891, 904.21875
460, 3777, 2702.625, 6855, 1269.9375
461, 3721, 2933.5, 6807, 839.8125
462, 3773, 2933.8125, 6482, 626.25
463, 3662, 2902.9375, 6725, 676.15625
464, 3749, 2876.125, 6809, 952.109375
465, 3696, 2583.1875, 6936, 1371.953125
466, 3783, 3013.0, 6831, 833.953125
467, 3801, 2922.75, 6839, 1107.921875
468, 3608, 2749.75, 6807, 1166.71875
469, 3483, 2752.1875, 6860, 1139.546875
470, 3727, 2860.75, 6776, 1208.75
471, 3834, 2956.0625, 6835, 985.75
472, 3811, 2973.9375, 6768, 946.4375
473, 3731, 3046.875, 6741, 627.609375
474, 3867, 2914.375, 6859, 1155.25
475, 3842, 2971.4375, 6720, 946.828125
476, 3666, 3014.125, 6753, 815.734375
477, 3788, 3250.375, 6661, 467.453125
478, 3880, 2803.5, 6743, 1013.390625
479, 3765, 2852.75, 6851, 1080.5
480, 3675, 2750.0625, 6810, 1043.71875
481, 3718, 2794.125, 6808, 1134.953125
482, 3870, 2953.0, 6705, 589.421875
483, 3808, 3136.3125, 6694, 604.859375
