generation, best seeker, average seeker, best avoider, average avoider
608, 3782, 3013.3125, 6660, 645.25
609, 3668, 2712.3125, 6663, 1054.734375
610, 3619, 2945.25, 6575, 775.015625
611, 3766, 3219.125, 6511, 462.484375
612, 3718, 2605.1875, 6811, 1369.828125
613, 3526, 2953.6875, 6654, 673.640625
614, 3798, 2827.5625, 6740, 1004.71875
615, 3593, 2707.625, 6681, 1218.90625
616, 3592, 2811.6875, 6902, 1078.59375
617, 3725, 2832.625, 6795, 750.34375
618, 3737, 2684.125, 6885, 1001.921875
619, 3707, 2901.3125, 6719, 949.65625
620, 3724, 2884.0, 6451, 901.1875
621, 3711, 2833.875, 6321, 831.265625
622, 3734, 3048.9375, 6621, 654.28125
623, 3713, 2822.3125, 6858, 1123.921875
624, 3658, 2787.0625, 6836, 933.53125
625, 3786, 2733.3125, 6479, 1109.625
626, 3756, 2944.5, 6695, 763.390625
627, 3731, 2941.125, 6478, 707.53125
628, 3860, 2876.5625, 6852, 1006.0
629, 3479, 2629.3125, 6874, 1264.34375
630, 3458, 2883.5, 6444, 974.65625
631, 3821, 2872.1875, 6786, 953.171875
632, 3839, 2893.5625, 6811, 903.3125
633, 3856, 2780.6875, 6372, 977.9375
634, 3751, 2801.9375, 6790, 1143.8125
635, 3774, 2851.9375, 6748, 994.546875
636, 3769, 2965.25, 6699, 771.40625
637, 3844, 2853.9375, 6762, 927.421875
638, 3738, 2905.875, 6907, 883.640625
639, 3760, 2758.9375, 6716, 1046.5625
640, 3749, 3019.5625, 6756, 839.0
641, 3713, 2966.625, 6845, 843.671875
642, 3732, 3250.125, 6665, 431.859375
643, 3814, 2914.6875, 6845, 896.171875
644, 3656, 2980.8125, 6877, 801.203125
645, 3731, 3005.4375, 6684, 998.40625
646, 3777, 3017.8125, 6835, 932.671875
647, 3811, 2676.5, 6800, 1173.078125
648, 3771, 2785.3125, 6808, 957.890625
649, 3729, 2987.5625, 6646, 760.859375
650, 3494, 2698.25, 6617, 1094.375
651, 3700, 2875.375, 6727, 796.65625
652, 3585, 2748.5625, 6730, 1355.296875
653, 3810, 2814.125, 6507, 1107.90625
654, 3675, 2645.375, 6759, 1229.6875
655, 3728, 2748.3125, 6835, 1330.953125
656, 3681, 2605.9375, 6730, 1463.140625
657, 3669, 2892.0625, 6586, 550.890625
658, 3825, 2782.375, 6507, 1059.109375
659, 3718, 2568.125, 6723, 1198.109375
660, 3788, 2605.3125, 6805, 1312.03125
661, 3585, 2670.5, 6905, 1215.203125
662, 3702, 2764.3125, 6814, 1195.875
663, 3795, 2914.625, 6869, 795.640625
664, 3723, 2599.75, 6831, 1079.703125
665, 3599, 2850.25, 6754, 912.375
666, 3542, 2740.625, 6561, 1261.625
667, 3714, 2908.6875, 6796, 1019.078125
668, 3706, 2973.25, 6194, 578.859375
669, 3706, 2925.3125, 6402, 886.96875
670, 3572, 2663.5625, 6600, 1151.203125
671, 3757, 2814.5625, 6760, 1091.984375
672, 3642, 2856.6875, 6604, 1036.859375
673, 3716, 2704.8125, 6643, 1126.53125
674, 3779, 2872.8125, 6666, 872.109375
675, 3535, 2857.5625, 6710, 981.359375
676, 3857, 3081.75, 6869, 768.609375
677, 3752, 2821.4375, 6734, 894.59375
678, 3687, 2814.5, 6764, 806.453125
679, 3845, 2833.25, 6841, 891.75
680, 3603, 2961.75, 6175, 595.640625
681, 3798, 2906.875, 6818, 984.65625
682, 3667, 2803.625, 6879, 1030.96875
683, 3735, 2955.25, 6549, 742.21875
684, 3813, 2764.4375, 6571, 1014.0
685, 3764, 2800.6875, 6850, 971.6875
686, 3743, 2842.6875, 6656, 952.8125
687, 3514, 2499.125, 6733, 1201.96875
688, 3612, 2937.8125, 6362, 692.375
689, 3421, 2625.375, 6411, 1236.8125
690, 3578, 2897.4375, 6814, 862.4375
691, 3621, 2850.625, 6635, 813.953125
692, 3816, 2998.0625, 6837, 743.265625
693, 3735, 2829.8125, 6849, 760.046875
694, 3609, 2854.5625, 6684, 936.421875
695, 3822, 2809.6875, 6853, 1118.796875
696, 3639, 2560.0625, 6860, 1271.65625
697, 3774, 2921.4375, 6806, 1079.015625
698, 3743, 3042.5625, 6457, 637.1875
699, 3764, 2961.625, 6769, 762.15625
700, 3757, 2520.0, 6804, 1411.359375
701, 3619, 2838.125, 6847, 991.28125
702, 3822, 3111.0625, 6663, 620.21875
703, 3607, 2667.0, 6423, 845.421875
704, 3718, 2942.125, 6880, 809.765625
705, 3809, 2837.75, 6860, 991.34375
706, 3696, 2948.9375, 6670, 734.046875
707, 3688, 2633.75, 6882, 1401.265625
708, 3794, 2864.25, 6868, 1050.875
709, 3689, 2780.9375, 6627, 1179.078125
710, 3764, 3213.125, 6525, 384.78125
711, 3639, 2907.875, 6839, 818.515625
712, 3458, 2617.75, 6681, 1219.96875
713, 3777, 2813.1875, 6810, 1134.015625
714, 3582, 2978.125, 6639, 822.953125
715, 3797, 2761.5625, 6725, 935.09375
716, 3802, 2768.5625, 6841, 1167.71875
717, 3764, 2783.5625, 6684, 1071.1875
718, 3745, 2747.5, 6872, 1039.984375
719, 3735, 2801.875, 6846, 893.0625
720, 3712, 2818.5, 6904, 1131.703125
721, 3855, 2775.375, 6789, 1176.203125
722, 3549, 2671.8125, 6866, 1363.421875
723, 3720, 3021.6875, 6260, 676.734375
724, 3726, 2764.9375, 6865, 848.546875
725, 3558, 2629.4375, 6834, 1417.640625
726, 3799, 2750.6875, 6590, 856.515625
727, 3740, 2920.75, 6790, 1054.375
728, 3523, 2836.8125, 6827, 796.421875
729, 3793, 3022.8125, 6866, 853.484375
730, 3645, 2861.1875, 6881, 992.203125
731, 3631, 2967.0, 6794, 955.71875
732, 3741, 2648.75, 6811, 1176.109375
733, 3584, 2747.125, 6607, 955.0
734, 3885, 3089.375, 5527, 429.890625
735, 3655, 2777.75, 6761, 1062.734375
736, 3734, 2835.8125, 6780, 915.671875
737, 3692, 2869.9375, 6476, 795.0625
738, 3710, 2881.5, 6691, 1148.296875
739, 3692, 2923.75, 6816, 829.921875
740, 3615, 2585.4375, 6553, 1219.484375
741, 3537, 2647.25, 6701, 1246.078125
742, 3681, 2891.1875, 6844, 759.765625
743, 3708, 2981.3125, 6685, 798.734375
744, 3711, 2952.5625, 6371, 556.390625
745, 3613, 2809.25, 6846, 945.390625
746, 3649, 2789.4375, 6631, 849.8125
747, 3704, 2815.9375, 6586, 919.046875
748, 3884, 2669.3125, 6681, 1155.8125
749, 3615, 2695.0, 6632, 1253.765625
750, 3650, 2908.4375, 6257, 567.234375
751, 3475, 2947.8125, 6064, 735.515625
752, 3668, 2845.25, 6698, 1083.921875
753, 3790, 2968.625, 6529, 710.171875
754, 3774, 2924.875, 6851, 679.921875
755, 3652, 3039.25, 6776, 741.828125
756, 3329, 2560.8125, 6868, 1369.609375
757, 3340, 2792.8125, 6795, 761.15625
758, 3659, 2763.6875, 6604, 1112.921875
759, 3734, 2931.0, 6744, 1006.53125
760, 3874, 2691.8125, 6743, 1106.609375
761, 3671, 2751.125, 6836, 1227.71875
762, 3796, 2972.25, 6703, 737.109375
763, 3842, 2703.75, 6888, 1427.5
764, 3724, 3088.125, 6884, 714.25
765, 3804, 2952.875, 6486, 800.65625
766, 3709, 2632.0, 6811, 1216.03125
767, 3643, 2839.625, 6751, 891.0
768, 3824, 2682.0625, 6817, 1148.4375
769, 3661, 2826.4375, 6486, 908.9375
770, 3692, 2892.4375, 6750, 897.25
771, 3732, 2956.8125, 6243, 614.53125
772, 3752, 2930.875, 6712, 860.28125
773, 3710, 2821.4375, 6585, 853.6875
774, 3747, 3016.5625, 6884, 771.796875
775, 3540, 2739.875, 6775, 1157.65625
776, 3674, 2769.6875, 6741, 811.296875
777, 3664, 2901.8125, 6566, 800.125
778, 3744, 2951.0625, 6695, 628.65625
779, 3768, 2877.0, 6332, 802.859375
780, 3740, 2658.875, 6519, 1095.84375
781, 3672, 2731.3125, 6735, 1351.984375
782, 3724, 3067.1875, 6883, 659.625
783, 3542, 2775.875, 6851, 1246.984375
784, 3693, 2852.1875, 6732, 1130.484375
785, 3500, 2859.9375, 6813, 941.34375
786, 3678, 2941.625, 6581, 729.0625
787, 3865, 2709.4375, 6723, 1183.765625
788, 3667, 2788.0625, 6827, 858.484375
789, 3615, 2978.625, 6778, 834.71875
790, 3607, 2859.3125, 6771, 991.78125
791, 3834, 2767.25, 6742, 1304.671875
792, 3665, 2829.25, 6737, 840.765625
793, 3709, 2720.25, 6704, 1141.859375
794, 3797, 2948.625, 6813, 784.921875
795, 3606, 2555.8125, 6563, 1257.546875
796, 3568, 2515.875, 6839, 1143.578125
797, 3775, 2724.875, 6789, 1171.453125
798, 3663, 2677.9375, 6679, 1068.484375
799, 3781, 2775.5625, 6844, 983.1875
800, 3792, 2811.25, 6761, 949.4375
801, 3776, 2743.1875, 6823, 1159.03125
802, 3774, 3040.0, 6704, 639.53125
803, 3623, 2804.3125, 6868, 805.3125
804, 3812, 2885.5625, 6730, 968.09375
805, 3737, 2728.3125, 6629, 1195.5
806, 3681, 3020.0625, 6667, 697.53125
807, 3743, 2908.5, 6820, 875.09375
808, 3624, 2993.0, 6864, 732.609375
809, 3816, 2789.25, 6530, 929.65625
810, 3762, 2960.125, 6456, 915.65625
811, 3406, 2617.0, 6477, 971.4375
812, 3833, 3041.0625, 6633, 682.5625
813, 3748, 3014.9375, 6692, 864.484375
814, 3837, 2891.0625, 6841, 919.40625
815, 3301, 2462.0, 6751, 1332.3125
816, 3648, 2783.375, 6841, 1096.796875
817, 3759, 2880.3125, 6491, 927.03125
818, 3714, 3074.625, 6820, 794.65625
819, 3563, 2835.5, 6869, 944.421875
820, 3644, 2789.6875, 6789, 1053.765625
821, 3772, 2700.9375, 6670, 1198.71875
822, 3690, 3280.4375, 6549, 502.0
823, 3825, 2934.4375, 6820, 982.515625
824, 3674, 2830.625, 6548, 956.25
825, 3743, 3002.875, 5823, 461.234375
826, 3752, 2855.5, 6752, 973.859375
827, 3688, 2904.875, 6806, 1017.375
828, 3631, 2832.625, 6590, 1012.40625
829, 3765, 2979.9375, 6682, 826.34375
830, 3780, 2927.5625, 5915, 582.640625
831, 3779, 2919.9375, 6706, 1022.765625
832, 3877, 2753.3125, 6785, 920.53125
833, 3661, 3110.5, 6249, 607.515625
834, 3798, 3055.9375, 6816, 748.96875
835, 3722, 2806.8125, 6804, 871.484375
836, 3861, 3004.875, 6887, 856.140625
837, 3798, 2759.75, 6799, 1192.109375
838, 3634, 2662.1875, 6641, 1323.375
839, 3700, 2923.5, 6651, 742.671875
840, 3649, 3001.875, 6551, 764.40625
841, 3787, 2985.8125, 6579, 681.78125
842, 3661, 2694.0625, 6511, 1018.140625
843, 3748, 2788.6875, 6681, 1082.171875
844, 3561, 2804.3125, 6635, 1066.640625
845, 3819, 2889.0625, 6699, 875.4375
846, 3663, 2848.5625, 6846, 765.125
847, 3676, 2852.5625, 6817, 1130.828125
848, 3752, 2720.0625, 6644, 1023.0
849, 3685, 2815.125, 6814, 1183.28125
850, 3778, 2955.5, 6629, 962.625
851, 3795, 3058.3125, 6704, 593.703125
852, 3831, 2965.625, 6800, 971.921875
853, 3620, 2914.375, 6136, 613.3125
854, 3729, 3035.375, 6870, 813.53125
855, 3659, 3058.0, 6615, 785.40625
856, 3772, 2905.8125, 6661, 779.296875
857, 3460, 2762.8125, 6606, 1037.265625
858, 3737, 2642.375, 6876, 1305.703125
859, 3486, 2843.125, 6244, 715.921875
860, 3534, 2560.9375, 6850, 1221.09375
861, 3831, 2938.0, 6764, 822.875
862, 3688, 2624.375, 6924, 1224.25
863, 3770, 2862.9375, 6898, 924.78125
864, 3654, 2989.0625, 6869, 863.3125
865, 3769, 2592.3125, 6825, 1171.546875
866, 3718, 2866.5625, 6577, 1003.484375
867, 3645, 2757.25, 6840, 1324.75
868, 3852, 2858.125, 6766, 942.859375
869, 3607, 2803.625, 6367, 713.625
870, 3723, 2770.5625, 6868, 978.28125
871, 3703, 2676.75, 6696, 1067.90625
872, 3687, 3007.1875, 6799, 813.109375
873, 3635, 2760.6875, 6832, 1377.40625
874, 3873, 2759.4375, 6779, 948.09375
875, 3794, 3044.75, 6837, 816.953125
876, 3759, 3016.6875, 6724, 694.890625
877, 3630, 2776.75, 6809, 1138.3125
878, 3827, 2934.125, 6850, 689.234375
879, 3814, 2977.5, 6768, 959.03125
880, 3785, 3173.8125, 6420, 689.828125
881, 3766, 2725.3125, 6589, 1120.484375
882, 3765, 3090.5, 6528, 661.875
883, 3671, 2838.625, 6757, 961.90625
884, 3746, 2870.6875, 6825, 1035.6875
885, 3319, 2667.1875, 6538, 1146.359375
886, 3623, 2809.375, 6805, 1092.8125
887, 3637, 2649.875, 6871, 1025.046875
888, 3678, 3064.625, 6517, 491.4375
889, 3683, 3020.1875, 6820, 880.59375
890, 3666, 2876.4375, 6781, 981.671875
891, 3744, 2945.25, 6800, 842.1875
892, 3699, 2906.6875, 6857, 843.28125
893, 3830, 2868.5625, 6763, 981.0
894, 3669, 2851.75, 6790, 948.703125
895, 3066, 2456.0, 6832, 1294.234375
896, 3599, 2840.25, 6501, 877.078125
897, 3786, 2696.4375, 6865, 1246.75
898, 3453, 2743.4375, 6797, 1006.921875
899, 3829, 3044.125, 6795, 674.609375
900, 3497, 2644.0, 6571, 1227.90625
901, 3700, 2868.3125, 6749, 974.609375
902, 3779, 3191.0, 6631, 537.546875
903, 3730, 2723.1875, 6734, 937.96875
904, 3714, 2793.5625, 6664, 1100.453125
905, 3834, 3111.875, 6625, 645.0625
906, 3777, 2999.875, 6737, 816.484375
907, 3670, 2674.5625, 6356, 1031.640625
908, 3786, 2596.0625, 6614, 1250.296875
909, 3481, 2703.6875, 6603, 1011.59375
910, 3771, 2650.6875, 6828, 1301.65625
911, 3755, 3072.0, 6883, 647.90625
912, 3825, 2947.0625, 6824, 1065.890625
913, 3584, 2978.625, 6724, 602.265625
914, 3754, 3006.8125, 6386, 810.3125
915, 3711, 2700.5625, 6698, 1041.46875
916, 3711, 2829.25, 6889, 879.203125
917, 3750, 3139.625, 6840, 548.5625
918, 3745, 2760.875, 6825, 983.421875
919, 3695, 3062.25, 6667, 619.484375
920, 3634, 2716.75, 6721, 1179.546875
921, 3610, 2930.375, 6457, 917.171875
922, 3731, 2750.0625, 6669, 961.8125
923, 3732, 2898.3125, 6704, 533.9375
924, 3700, 2894.6875, 6878, 1236.25
925, 3615, 3050.625, 6610, 641.6875
926, 3741, 2819.625, 6585, 1046.65625
927, 3637, 2806.0, 6712, 1023.078125
928, 3862, 2877.375, 6564, 959.359375
929, 3799, 2852.4375, 6798, 1025.484375
930, 3645, 2858.8125, 6769, 836.265625
931, 3895, 3140.375, 6637, 644.5625
932, 3712, 2713.1875, 6833, 1129.828125
933, 3452, 2569.4375, 6854, 1283.21875
934, 3816, 2776.625, 6703, 1161.734375
935, 3704, 2880.625, 6716, 856.78125
936, 3721, 2676.4375, 6412, 928.140625
937, 3802, 2810.5625, 6500, 977.046875
938, 3627, 2665.625, 6864, 1335.078125
939, 3735, 3028.0625, 6808, 868.96875
940, 3583, 2926.375, 6550, 716.84375
941, 3565, 2671.625, 6523, 1175.921875
942, 3730, 2842.1875, 6707, 875.984375
943, 3467, 2786.75, 6834, 1171.28125
944, 3572, 2942.25, 6394, 751.859375
945, 3766, 2467.8125, 6884, 1773.25
946, 3622, 2687.875, 6584, 1119.109375
947, 3806, 2597.25, 6743, 1363.0
948, 3804, 2893.125, 6691, 876.515625
949, 3596, 2405.3125, 6749, 1397.734375
950, 3689, 3018.25, 6781, 646.8125
951, 3704, 2774.1875, 6828, 1120.21875
952, 3629, 2925.5625, 6662, 704.90625
953, 3551, 2706.4375, 6879, 1178.15625
954, 3598, 2787.125, 6517, 929.15625
955, 3692, 2663.6875, 6822, 1154.390625
956, 3631, 2817.25, 6808, 969.859375
957, 3723, 2692.0625, 6463, 974.96875
958, 3605, 2896.125, 6811, 902.53125
959, 3708, 2646.875, 6567, 1240.65625
960, 3530, 2789.625, 6648, 947.4375
961, 3766, 2933.9375, 6624, 707.15625
962, 3680, 3113.3125, 6791, 620.453125
963, 3724, 2699.0, 6476, 1095.109375
964, 3556, 2656.625, 6640, 991.71875
965, 3701, 2935.5625, 6824, 957.734375
966, 3738, 2790.3125, 6832, 978.296875
967, 3783, 2668.5625, 6628, 1178.625
968, 3808, 2833.5625, 6839, 1222.1875
969, 3826, 2813.0, 6201, 796.40625
970, 3748, 2856.625, 6830, 729.40625
971, 3719, 2895.75, 6779, 1061.09375
972, 3793, 2922.375, 6774, 864.34375
973, 3780, 2942.25, 6759, 971.375
974, 3697, 2907.875, 6768, 869.703125
975, 3495, 2822.375, 6772, 855.125
976, 3664, 2726.875, 6825, 1061.375
977, 3341, 2655.9375, 6645, 993.953125
978, 3557, 2731.1875, 6824, 1108.96875
979, 3801, 2762.0625, 6909, 1330.234375
980, 3636, 2788.6875, 6657, 941.78125
981, 3677, 2877.125, 6692, 868.71875
982, 3554, 2826.5, 6779, 908.78125
983, 3557, 2812.875, 6825, 932.171875
984, 3785, 3012.875, 6761, 792.375
985, 3556, 2849.4375, 6687, 938.953125
986, 3704, 2861.3125, 6765, 894.875
987, 3901, 2660.4375, 6414, 1212.1875
988, 3730, 2778.125, 6846, 962.375
989, 3800, 2799.125, 6832, 1135.984375
990, 3485, 2615.4375, 6710, 1037.28125
991, 3477, 2413.75, 6846, 1587.796875
992, 3466, 2804.875, 6827, 1051.234375
993, 3765, 2873.0, 6512, 866.71875
994, 3537, 2689.0, 6791, 1211.96875
995, 3828, 3014.625, 6592, 630.328125
996, 3704, 2892.875, 6318, 833.890625
997, 3838, 2773.3125, 6668, 1136.734375
998, 3576, 2996.0, 6613, 729.59375
999, 3494, 2785.125, 6625, 1043.578125
1000, 3762, 2809.0, 6775, 1049.125
